fight_url,date,fighter_0,fighter_1,round,ssl_0,ssa_0,tdl_0,tda_0,kd_0,ctrl_0,ssl_1,ssa_1,tdl_1,tda_1,kd_1,ctrl_1
http://ufcstats.com/fight-details/a38ec65ac140fcf8,2001-02-23,Jens Pulver,Caol Uno,2,9,18,0,0,0,71,6,13,1,6,0,11
http://ufcstats.com/fight-details/a38ec65ac140fcf8,2001-02-23,Jens Pulver,Caol Uno,3,11,21,0,0,0,50,6,10,1,6,0,22
http://ufcstats.com/fight-details/a38ec65ac140fcf8,2001-02-23,Jens Pulver,Caol Uno,4,8,34,0,0,0,52,7,21,0,5,0,0
http://ufcstats.com/fight-details/a38ec65ac140fcf8,2001-02-23,Jens Pulver,Caol Uno,5,18,47,0,0,0,33,23,47,0,3,0,0
http://ufcstats.com/fight-details/75a401066ad784f6,2001-02-23,Pedro Rizzo,Josh Barnett,1,17,37,0,0,0,0,20,58,0,0,0,0
http://ufcstats.com/fight-details/75a401066ad784f6,2001-02-23,Pedro Rizzo,Josh Barnett,2,14,49,0,0,1,1,19,43,0,0,0,0
http://ufcstats.com/fight-details/a949b05c64e43131,2001-02-23,Phil Baroni,Curtis Stout,1,30,40,1,1,0,295,0,1,0,0,0,0
http://ufcstats.com/fight-details/a949b05c64e43131,2001-02-23,Phil Baroni,Curtis Stout,2,9,14,1,1,0,290,2,2,0,0,0,0
http://ufcstats.com/fight-details/bfb468c3427faa50,2001-02-23,Sean Sherk,Tiki Ghosn,1,7,8,2,2,0,293,1,1,0,0,0,0
http://ufcstats.com/fight-details/bfb468c3427faa50,2001-02-23,Sean Sherk,Tiki Ghosn,2,5,8,2,3,0,262,0,6,0,0,0,0
http://ufcstats.com/fight-details/6f62436ae042009b,2001-05-04,Randy Couture,Pedro Rizzo,1,33,43,1,1,0,157,4,9,0,0,0,0
http://ufcstats.com/fight-details/6f62436ae042009b,2001-05-04,Randy Couture,Pedro Rizzo,2,10,17,0,5,0,0,22,52,0,0,1,73
http://ufcstats.com/fight-details/6f62436ae042009b,2001-05-04,Randy Couture,Pedro Rizzo,3,6,13,1,3,0,197,1,6,0,0,0,42
http://ufcstats.com/fight-details/6f62436ae042009b,2001-05-04,Randy Couture,Pedro Rizzo,4,15,25,1,3,0,124,5,13,0,0,0,53
http://ufcstats.com/fight-details/6f62436ae042009b,2001-05-04,Randy Couture,Pedro Rizzo,5,5,20,0,3,0,0,10,28,0,0,0,88
http://ufcstats.com/fight-details/34ab72077963ee74,2001-05-04,Carlos Newton,Pat Miletich,1,8,29,1,3,0,26,14,43,0,0,0,0
http://ufcstats.com/fight-details/34ab72077963ee74,2001-05-04,Carlos Newton,Pat Miletich,2,4,16,2,2,0,162,6,22,0,0,0,44
http://ufcstats.com/fight-details/34ab72077963ee74,2001-05-04,Carlos Newton,Pat Miletich,3,2,7,1,1,0,83,8,11,0,0,0,0
http://ufcstats.com/fight-details/0434a68809885ea1,2001-05-04,Shonie Carter,Matt Serra,1,5,8,0,1,1,73,4,8,1,2,0,150
http://ufcstats.com/fight-details/0434a68809885ea1,2001-05-04,Shonie Carter,Matt Serra,2,7,11,1,1,0,103,5,13,0,6,0,106
http://ufcstats.com/fight-details/0434a68809885ea1,2001-05-04,Shonie Carter,Matt Serra,3,6,14,1,1,1,186,1,4,1,5,0,17
http://ufcstats.com/fight-details/7a018ddd9239e45f,2001-05-04,Semmy Schilt,Pete Williams,1,3,6,0,0,0,3,5,6,1,1,0,283
http://ufcstats.com/fight-details/7a018ddd9239e45f,2001-05-04,Semmy Schilt,Pete Williams,2,12,20,0,0,2,19,1,3,0,3,0,4
http://ufcstats.com/fight-details/ef99fb08c6b06963,2001-05-04,Matt Lindland,Ricardo Almeida,1,9,18,1,1,0,286,2,4,0,1,0,0
http://ufcstats.com/fight-details/ef99fb08c6b06963,2001-05-04,Matt Lindland,Ricardo Almeida,2,9,22,2,2,0,237,5,9,0,0,0,0
http://ufcstats.com/fight-details/ef99fb08c6b06963,2001-05-04,Matt Lindland,Ricardo Almeida,3,4,9,2,2,0,212,2,5,0,0,0,0
http://ufcstats.com/fight-details/49693a06fc1d8906,2001-05-04,Tony DeSouza,Steve Berger,1,13,21,2,2,0,240,0,5,0,0,0,0
http://ufcstats.com/fight-details/49693a06fc1d8906,2001-05-04,Tony DeSouza,Steve Berger,2,9,16,2,2,0,218,2,5,0,0,0,0
http://ufcstats.com/fight-details/49693a06fc1d8906,2001-05-04,Tony DeSouza,Steve Berger,3,6,11,1,1,0,138,0,8,0,0,0,67
http://ufcstats.com/fight-details/b7419e18d9461277,2001-06-29,Pat Miletich,Shonie Carter,1,3,3,1,1,0,238,6,13,0,0,0,0
http://ufcstats.com/fight-details/b7419e18d9461277,2001-06-29,Pat Miletich,Shonie Carter,2,7,13,0,0,1,1,8,29,0,0,0,0
http://ufcstats.com/fight-details/6afdefcb6728467e,2001-06-29,Vladimir Matyushenko,Yuki Kondo,1,8,13,2,2,0,262,0,2,0,2,0,0
http://ufcstats.com/fight-details/6afdefcb6728467e,2001-06-29,Vladimir Matyushenko,Yuki Kondo,2,6,7,1,1,0,295,1,1,0,0,0,0
http://ufcstats.com/fight-details/6afdefcb6728467e,2001-06-29,Vladimir Matyushenko,Yuki Kondo,3,3,8,0,0,0,297,0,0,0,0,0,0
http://ufcstats.com/fight-details/c9d2abc25651a1a7,2001-06-29,Ricco Rodriguez,Andrei Arlovski,1,7,10,1,6,0,180,4,12,0,0,0,9
http://ufcstats.com/fight-details/c9d2abc25651a1a7,2001-06-29,Ricco Rodriguez,Andrei Arlovski,2,8,18,0,1,0,204,6,11,0,1,0,8
http://ufcstats.com/fight-details/c9d2abc25651a1a7,2001-06-29,Ricco Rodriguez,Andrei Arlovski,3,15,22,1,1,0,61,1,3,0,0,0,0
http://ufcstats.com/fight-details/ea64af61ed03453f,2001-09-28,Tito Ortiz,Vladimir Matyushenko,1,13,15,1,1,0,269,2,5,0,0,0,10
http://ufcstats.com/fight-details/ea64af61ed03453f,2001-09-28,Tito Ortiz,Vladimir Matyushenko,2,32,34,1,4,0,254,11,16,0,3,0,7
http://ufcstats.com/fight-details/ea64af61ed03453f,2001-09-28,Tito Ortiz,Vladimir Matyushenko,3,7,15,1,1,0,269,3,12,0,0,0,0
http://ufcstats.com/fight-details/ea64af61ed03453f,2001-09-28,Tito Ortiz,Vladimir Matyushenko,4,5,9,1,2,0,277,1,3,0,0,0,3
http://ufcstats.com/fight-details/ea64af61ed03453f,2001-09-28,Tito Ortiz,Vladimir Matyushenko,5,7,11,1,1,0,223,2,13,1,3,0,50
http://ufcstats.com/fight-details/970c2beda72908c6,2001-09-28,Jens Pulver,Dennis Hallman,1,1,4,0,0,0,152,3,10,2,4,0,69
http://ufcstats.com/fight-details/970c2beda72908c6,2001-09-28,Jens Pulver,Dennis Hallman,2,2,4,0,0,0,285,1,2,0,1,0,1
http://ufcstats.com/fight-details/970c2beda72908c6,2001-09-28,Jens Pulver,Dennis Hallman,3,12,20,0,0,0,271,5,7,0,1,0,0
http://ufcstats.com/fight-details/970c2beda72908c6,2001-09-28,Jens Pulver,Dennis Hallman,4,2,6,0,0,0,233,1,4,0,1,0,41
http://ufcstats.com/fight-details/970c2beda72908c6,2001-09-28,Jens Pulver,Dennis Hallman,5,10,26,0,0,0,21,5,25,0,5,0,0
http://ufcstats.com/fight-details/a6a4be467d12ea5c,2001-09-28,Chuck Liddell,Murilo Bustamante,1,12,26,0,0,1,50,5,13,2,9,0,29
http://ufcstats.com/fight-details/a6a4be467d12ea5c,2001-09-28,Chuck Liddell,Murilo Bustamante,2,6,15,0,0,0,26,3,8,0,8,0,20
http://ufcstats.com/fight-details/a6a4be467d12ea5c,2001-09-28,Chuck Liddell,Murilo Bustamante,3,9,37,0,0,0,33,7,9,0,3,0,5
http://ufcstats.com/fight-details/3b63f4fb24694d74,2001-09-28,Matt Serra,Yves Edwards,1,2,6,0,2,0,156,4,4,0,0,0,19
http://ufcstats.com/fight-details/3b63f4fb24694d74,2001-09-28,Matt Serra,Yves Edwards,2,5,6,1,5,0,135,3,7,0,0,0,46
http://ufcstats.com/fight-details/3b63f4fb24694d74,2001-09-28,Matt Serra,Yves Edwards,3,2,5,2,5,0,216,2,3,0,0,0,58
http://ufcstats.com/fight-details/37cb7ce0f0b70640,2001-09-28,Dave Menne,Gil Castillo,1,15,22,1,1,0,122,0,0,1,4,0,147
http://ufcstats.com/fight-details/37cb7ce0f0b70640,2001-09-28,Dave Menne,Gil Castillo,2,6,15,0,0,0,186,0,0,3,5,0,64
http://ufcstats.com/fight-details/37cb7ce0f0b70640,2001-09-28,Dave Menne,Gil Castillo,3,14,29,0,0,0,14,4,11,1,3,0,168
http://ufcstats.com/fight-details/37cb7ce0f0b70640,2001-09-28,Dave Menne,Gil Castillo,4,21,41,0,0,0,7,4,12,1,2,0,192
http://ufcstats.com/fight-details/37cb7ce0f0b70640,2001-09-28,Dave Menne,Gil Castillo,5,14,18,0,0,0,145,1,2,1,5,0,127
http://ufcstats.com/fight-details/2e2b70a5294012bd,2001-09-28,Jutaro Nakao,Tony DeSouza,1,3,3,0,1,0,248,1,3,0,0,0,0
http://ufcstats.com/fight-details/2e2b70a5294012bd,2001-09-28,Jutaro Nakao,Tony DeSouza,2,5,5,0,0,1,3,0,2,0,0,0,0
http://ufcstats.com/fight-details/9cd5a54a285653c2,2001-09-28,Din Thomas,Fabiano Iha,1,21,36,1,1,0,112,9,18,1,4,0,92
http://ufcstats.com/fight-details/9cd5a54a285653c2,2001-09-28,Din Thomas,Fabiano Iha,2,5,10,0,0,0,27,7,17,1,1,0,215
http://ufcstats.com/fight-details/9cd5a54a285653c2,2001-09-28,Din Thomas,Fabiano Iha,3,16,23,0,0,0,231,3,10,0,2,0,39
http://ufcstats.com/fight-details/bce4808806f88c99,2001-11-02,Randy Couture,Pedro Rizzo,1,18,23,1,2,0,149,6,10,1,1,0,0
http://ufcstats.com/fight-details/bce4808806f88c99,2001-11-02,Randy Couture,Pedro Rizzo,2,10,13,1,1,0,171,4,12,0,0,0,0
http://ufcstats.com/fight-details/bce4808806f88c99,2001-11-02,Randy Couture,Pedro Rizzo,3,13,16,1,2,0,28,3,12,0,0,0,3
http://ufcstats.com/fight-details/7c76b3c48a5583df,2001-11-02,Ricco Rodriguez,Pete Williams,1,13,27,4,4,0,258,1,2,0,0,0,0
http://ufcstats.com/fight-details/7c76b3c48a5583df,2001-11-02,Ricco Rodriguez,Pete Williams,2,13,16,1,2,0,178,3,4,0,0,0,48
http://ufcstats.com/fight-details/57f4aac17f067c11,2001-11-02,Matt Hughes,Carlos Newton,1,7,10,2,2,0,179,2,5,0,0,0,93
http://ufcstats.com/fight-details/57f4aac17f067c11,2001-11-02,Matt Hughes,Carlos Newton,2,1,4,2,2,0,66,0,2,0,0,0,0
http://ufcstats.com/fight-details/c3b2a72cc291db4e,2001-11-02,Josh Barnett,Bobby Hoffman,1,5,6,1,1,0,78,5,13,1,2,0,202
http://ufcstats.com/fight-details/c3b2a72cc291db4e,2001-11-02,Josh Barnett,Bobby Hoffman,2,12,14,1,1,0,249,1,1,0,0,0,0
http://ufcstats.com/fight-details/7ea81958dfb80d70,2001-11-02,Evan Tanner,Homer Moore,1,3,3,0,0,0,0,4,8,1,2,0,237
http://ufcstats.com/fight-details/7ea81958dfb80d70,2001-11-02,Evan Tanner,Homer Moore,2,1,1,0,0,0,0,0,0,1,1,0,36
http://ufcstats.com/fight-details/e4628e64a2ef7100,2001-11-02,Matt Lindland,Phil Baroni,1,26,32,1,3,0,196,15,21,0,0,1,72
http://ufcstats.com/fight-details/e4628e64a2ef7100,2001-11-02,Matt Lindland,Phil Baroni,2,26,37,1,2,0,215,7,14,0,1,0,51
http://ufcstats.com/fight-details/e4628e64a2ef7100,2001-11-02,Matt Lindland,Phil Baroni,3,19,25,2,4,0,214,10,19,0,0,0,25
http://ufcstats.com/fight-details/e1bc211f43378ee7,2002-01-11,Jens Pulver,BJ Penn,1,2,8,1,1,0,159,4,7,1,2,0,73
http://ufcstats.com/fight-details/e1bc211f43378ee7,2002-01-11,Jens Pulver,BJ Penn,2,3,4,0,0,0,0,11,18,2,3,0,250
http://ufcstats.com/fight-details/e1bc211f43378ee7,2002-01-11,Jens Pulver,BJ Penn,3,10,20,0,0,0,209,3,5,2,2,0,30
http://ufcstats.com/fight-details/e1bc211f43378ee7,2002-01-11,Jens Pulver,BJ Penn,4,7,17,0,0,0,133,11,18,2,3,0,30
http://ufcstats.com/fight-details/e1bc211f43378ee7,2002-01-11,Jens Pulver,BJ Penn,5,16,49,0,0,0,0,20,45,0,0,0,0
http://ufcstats.com/fight-details/0ff019f37961b954,2002-01-11,Ricco Rodriguez,Jeff Monson,1,14,17,2,2,0,146,4,5,1,2,0,115
http://ufcstats.com/fight-details/0ff019f37961b954,2002-01-11,Ricco Rodriguez,Jeff Monson,2,16,30,0,1,0,142,2,9,1,3,0,96
http://ufcstats.com/fight-details/0ff019f37961b954,2002-01-11,Ricco Rodriguez,Jeff Monson,3,12,18,1,1,0,111,1,6,0,1,0,23
http://ufcstats.com/fight-details/cfa9bc77c803956e,2002-01-11,Murilo Bustamante,Dave Menne,1,3,5,2,7,0,186,10,24,0,0,0,0
http://ufcstats.com/fight-details/cfa9bc77c803956e,2002-01-11,Murilo Bustamante,Dave Menne,2,6,7,0,0,1,2,4,9,0,0,0,0
http://ufcstats.com/fight-details/0fe4e788b16c03cd,2002-01-11,Chuck Liddell,Amar Suloev,1,15,50,0,0,0,0,10,26,0,0,0,0
http://ufcstats.com/fight-details/0fe4e788b16c03cd,2002-01-11,Chuck Liddell,Amar Suloev,2,16,47,0,0,0,0,9,22,0,0,0,0
http://ufcstats.com/fight-details/0fe4e788b16c03cd,2002-01-11,Chuck Liddell,Amar Suloev,3,15,47,0,0,0,0,7,21,0,0,0,0
http://ufcstats.com/fight-details/17ba2950b7f6d64a,2002-01-11,Andrei Semenov,Ricardo Almeida,1,2,16,0,0,0,102,7,26,1,3,0,45
http://ufcstats.com/fight-details/17ba2950b7f6d64a,2002-01-11,Andrei Semenov,Ricardo Almeida,2,3,13,0,0,1,45,5,9,0,1,0,0
http://ufcstats.com/fight-details/f67fa758cc79cd65,2002-01-11,Kevin Randleman,Renato Sobral,1,4,12,1,1,0,238,1,2,0,0,0,0
http://ufcstats.com/fight-details/f67fa758cc79cd65,2002-01-11,Kevin Randleman,Renato Sobral,2,5,10,0,0,0,274,1,1,0,0,0,0
http://ufcstats.com/fight-details/f67fa758cc79cd65,2002-01-11,Kevin Randleman,Renato Sobral,3,9,17,0,0,0,257,0,0,0,0,0,0
http://ufcstats.com/fight-details/8762b96aaefb03af,2002-01-11,Gil Castillo,Chris Brennan,1,4,8,1,1,0,229,5,18,0,1,0,5
http://ufcstats.com/fight-details/8762b96aaefb03af,2002-01-11,Gil Castillo,Chris Brennan,2,2,5,1,1,0,286,2,2,0,0,0,2
http://ufcstats.com/fight-details/8762b96aaefb03af,2002-01-11,Gil Castillo,Chris Brennan,3,11,20,1,1,0,268,1,3,0,1,0,2
http://ufcstats.com/fight-details/1f299942446461e9,2002-01-11,Eugene Jackson,Keith Rockel,1,0,0,0,0,0,0,4,8,1,1,0,284
http://ufcstats.com/fight-details/1f299942446461e9,2002-01-11,Eugene Jackson,Keith Rockel,2,1,3,0,1,0,4,2,2,1,1,0,47
http://ufcstats.com/fight-details/38dbb6f2e1456acd,2002-03-22,Josh Barnett,Randy Couture,1,15,19,0,0,0,16,15,16,1,2,0,271
http://ufcstats.com/fight-details/38dbb6f2e1456acd,2002-03-22,Josh Barnett,Randy Couture,2,29,56,0,0,0,99,3,5,0,1,0,167
http://ufcstats.com/fight-details/efc865fce64b5848,2002-03-22,Pedro Rizzo,Andrei Arlovski,1,11,38,0,0,0,0,15,42,0,0,0,0
http://ufcstats.com/fight-details/efc865fce64b5848,2002-03-22,Pedro Rizzo,Andrei Arlovski,2,8,25,0,0,0,0,23,44,0,0,0,0
http://ufcstats.com/fight-details/efc865fce64b5848,2002-03-22,Pedro Rizzo,Andrei Arlovski,3,8,17,0,0,1,0,0,9,0,0,0,0
http://ufcstats.com/fight-details/e7833d5728f3ebef,2002-03-22,Matt Hughes,Hayato Sakurai,1,4,10,3,3,0,262,2,5,0,0,0,0
http://ufcstats.com/fight-details/e7833d5728f3ebef,2002-03-22,Matt Hughes,Hayato Sakurai,2,7,12,2,3,0,265,2,3,0,0,1,0
http://ufcstats.com/fight-details/e7833d5728f3ebef,2002-03-22,Matt Hughes,Hayato Sakurai,3,9,13,3,4,0,259,1,4,0,0,0,0
http://ufcstats.com/fight-details/e7833d5728f3ebef,2002-03-22,Matt Hughes,Hayato Sakurai,4,16,23,1,1,0,166,0,0,0,0,0,0
http://ufcstats.com/fight-details/87f39e0d82349c3b,2002-03-22,Sean Sherk,Jutaro Nakao,1,4,5,2,7,0,242,2,7,0,0,0,2
http://ufcstats.com/fight-details/87f39e0d82349c3b,2002-03-22,Sean Sherk,Jutaro Nakao,2,7,11,2,3,0,241,1,5,0,0,0,0
http://ufcstats.com/fight-details/87f39e0d82349c3b,2002-03-22,Sean Sherk,Jutaro Nakao,3,10,14,3,4,0,248,1,8,0,0,0,0
http://ufcstats.com/fight-details/188537d906b30a7c,2002-05-10,Murilo Bustamante,Matt Lindland,1,2,2,1,1,0,122,22,28,0,3,0,147
http://ufcstats.com/fight-details/188537d906b30a7c,2002-05-10,Murilo Bustamante,Matt Lindland,2,4,12,1,1,0,22,12,30,0,0,0,142
http://ufcstats.com/fight-details/188537d906b30a7c,2002-05-10,Murilo Bustamante,Matt Lindland,3,11,26,0,0,1,46,1,8,0,0,0,8
http://ufcstats.com/fight-details/18273af728dda0c8,2002-05-10,Ricco Rodriguez,Tsuyoshi Kohsaka,1,5,8,1,2,0,257,2,5,1,1,0,18
http://ufcstats.com/fight-details/18273af728dda0c8,2002-05-10,Ricco Rodriguez,Tsuyoshi Kohsaka,2,14,25,2,3,0,174,4,6,0,0,0,15
http://ufcstats.com/fight-details/92de601366ced6dc,2002-05-10,BJ Penn,Paul Creighton,1,12,17,0,0,0,87,2,3,3,6,0,94
http://ufcstats.com/fight-details/92de601366ced6dc,2002-05-10,BJ Penn,Paul Creighton,2,27,39,0,0,0,122,4,5,0,2,0,11
http://ufcstats.com/fight-details/1228c4297882e8ba,2002-05-10,Caol Uno,Yves Edwards,1,6,8,0,2,0,37,5,9,1,1,0,136
http://ufcstats.com/fight-details/1228c4297882e8ba,2002-05-10,Caol Uno,Yves Edwards,2,4,9,2,3,0,170,3,6,0,0,0,46
http://ufcstats.com/fight-details/1228c4297882e8ba,2002-05-10,Caol Uno,Yves Edwards,3,9,15,1,1,0,202,5,8,0,0,0,49
http://ufcstats.com/fight-details/b82abffcf66db401,2002-05-10,Ivan Salaverry,Andrei Semenov,1,13,25,1,1,0,204,0,13,1,1,0,51
http://ufcstats.com/fight-details/b82abffcf66db401,2002-05-10,Ivan Salaverry,Andrei Semenov,2,18,30,0,0,0,55,4,28,0,1,0,53
http://ufcstats.com/fight-details/b82abffcf66db401,2002-05-10,Ivan Salaverry,Andrei Semenov,3,12,17,1,1,0,95,1,5,0,0,0,0
http://ufcstats.com/fight-details/5550e3d9ff8b965c,2002-05-10,Robbie Lawler,Aaron Riley,1,25,62,1,2,1,81,16,37,0,1,0,0
http://ufcstats.com/fight-details/5550e3d9ff8b965c,2002-05-10,Robbie Lawler,Aaron Riley,2,15,42,2,2,0,101,32,69,0,0,0,11
http://ufcstats.com/fight-details/5550e3d9ff8b965c,2002-05-10,Robbie Lawler,Aaron Riley,3,24,49,3,4,0,85,7,24,0,2,0,75
http://ufcstats.com/fight-details/2d1c4027b8e50a0d,2002-06-22,Chuck Liddell,Vitor Belfort,1,13,17,0,0,0,76,8,11,3,4,0,127
http://ufcstats.com/fight-details/2d1c4027b8e50a0d,2002-06-22,Chuck Liddell,Vitor Belfort,2,16,31,0,0,0,58,5,10,0,0,0,0
http://ufcstats.com/fight-details/2d1c4027b8e50a0d,2002-06-22,Chuck Liddell,Vitor Belfort,3,14,30,0,0,1,80,7,21,0,0,0,0
http://ufcstats.com/fight-details/255da7afa89eb0e5,2002-06-22,Benji Radach,Nick Serra,1,17,27,0,0,0,227,0,3,0,3,0,20
http://ufcstats.com/fight-details/255da7afa89eb0e5,2002-06-22,Benji Radach,Nick Serra,2,2,4,0,0,0,164,0,1,1,3,0,85
http://ufcstats.com/fight-details/255da7afa89eb0e5,2002-06-22,Benji Radach,Nick Serra,3,7,15,0,0,1,220,0,4,0,4,0,0
http://ufcstats.com/fight-details/37ae54e5a84fd646,2002-06-22,Robbie Lawler,Steve Berger,1,23,43,1,1,0,117,11,37,1,3,0,26
http://ufcstats.com/fight-details/37ae54e5a84fd646,2002-06-22,Robbie Lawler,Steve Berger,2,5,8,0,0,1,5,0,0,0,0,0,0
http://ufcstats.com/fight-details/0e30b22cd0987640,2002-06-22,Tony Fryklund,Rodrigo Ruas,1,34,59,0,0,1,229,10,23,0,0,0,0
http://ufcstats.com/fight-details/0e30b22cd0987640,2002-06-22,Tony Fryklund,Rodrigo Ruas,2,26,43,0,0,0,187,1,8,0,0,0,4
http://ufcstats.com/fight-details/0f6dd5d9a96ceb9d,2002-07-13,Matt Hughes,Carlos Newton,1,7,10,0,0,0,253,0,2,0,1,0,0
http://ufcstats.com/fight-details/0f6dd5d9a96ceb9d,2002-07-13,Matt Hughes,Carlos Newton,2,18,22,2,4,0,287,0,1,0,0,0,0
http://ufcstats.com/fight-details/0f6dd5d9a96ceb9d,2002-07-13,Matt Hughes,Carlos Newton,3,22,27,1,1,0,233,3,5,0,0,0,51
http://ufcstats.com/fight-details/0f6dd5d9a96ceb9d,2002-07-13,Matt Hughes,Carlos Newton,4,11,18,1,1,0,202,0,1,0,0,0,0
http://ufcstats.com/fight-details/fb93d1cafcc6b455,2002-07-13,Genki Sudo,Leigh Remedios,1,9,27,1,2,0,142,2,7,0,0,0,86
http://ufcstats.com/fight-details/fb93d1cafcc6b455,2002-07-13,Genki Sudo,Leigh Remedios,2,0,2,1,1,0,69,3,5,0,0,0,0
http://ufcstats.com/fight-details/90b36806779330b9,2002-07-13,Phillip Miller,James Zikic,1,13,24,1,4,0,255,6,8,0,1,0,5
http://ufcstats.com/fight-details/90b36806779330b9,2002-07-13,Phillip Miller,James Zikic,2,8,13,3,12,0,236,5,13,0,0,0,16
http://ufcstats.com/fight-details/90b36806779330b9,2002-07-13,Phillip Miller,James Zikic,3,9,16,0,6,0,89,18,45,0,0,0,146
http://ufcstats.com/fight-details/1531cb3152157ada,2002-07-13,Renato Sobral,Elvis Sinosic,1,14,36,1,1,0,264,4,9,0,0,0,0
http://ufcstats.com/fight-details/1531cb3152157ada,2002-07-13,Renato Sobral,Elvis Sinosic,2,15,32,1,1,0,275,1,4,0,0,0,0
http://ufcstats.com/fight-details/1531cb3152157ada,2002-07-13,Renato Sobral,Elvis Sinosic,3,13,22,2,2,0,241,2,7,0,1,0,3
http://ufcstats.com/fight-details/b5c4fbd6e1d94594,2002-07-13,Evan Tanner,Chris Haseman,1,13,15,1,3,0,261,7,9,0,0,0,14
http://ufcstats.com/fight-details/b5c4fbd6e1d94594,2002-07-13,Evan Tanner,Chris Haseman,2,21,30,1,1,0,279,4,5,0,0,0,0
http://ufcstats.com/fight-details/b5c4fbd6e1d94594,2002-07-13,Evan Tanner,Chris Haseman,3,36,53,1,1,0,289,3,6,0,0,0,0
http://ufcstats.com/fight-details/e06ff3d3f1c0ab69,2002-09-27,Ricco Rodriguez,Randy Couture,1,6,19,1,2,0,78,10,23,2,2,0,100
http://ufcstats.com/fight-details/e06ff3d3f1c0ab69,2002-09-27,Ricco Rodriguez,Randy Couture,2,2,2,0,0,0,0,12,29,2,2,0,293
http://ufcstats.com/fight-details/e06ff3d3f1c0ab69,2002-09-27,Ricco Rodriguez,Randy Couture,3,3,6,1,1,0,157,9,12,1,1,0,116
http://ufcstats.com/fight-details/e06ff3d3f1c0ab69,2002-09-27,Ricco Rodriguez,Randy Couture,4,16,33,1,1,0,269,4,7,0,0,0,18
http://ufcstats.com/fight-details/e06ff3d3f1c0ab69,2002-09-27,Ricco Rodriguez,Randy Couture,5,12,20,1,1,0,160,4,7,0,0,0,0
http://ufcstats.com/fight-details/ffe4379d6bd1e82b,2002-09-27,Tim Sylvia,Wesley Correira,1,94,149,0,0,0,3,22,56,0,0,0,0
http://ufcstats.com/fight-details/ffe4379d6bd1e82b,2002-09-27,Tim Sylvia,Wesley Correira,2,44,65,0,0,0,0,4,9,0,1,0,0
http://ufcstats.com/fight-details/b0ed7f6450ad33c5,2002-09-27,BJ Penn,Matt Serra,1,14,20,0,0,0,10,1,11,0,5,0,115
http://ufcstats.com/fight-details/b0ed7f6450ad33c5,2002-09-27,BJ Penn,Matt Serra,2,5,9,1,1,0,43,5,14,1,5,0,140
http://ufcstats.com/fight-details/b0ed7f6450ad33c5,2002-09-27,BJ Penn,Matt Serra,3,13,23,0,0,0,2,2,24,0,7,0,4
http://ufcstats.com/fight-details/826b03504b9bad4e,2002-09-27,Caol Uno,Din Thomas,1,3,5,0,0,0,169,5,10,2,2,0,108
http://ufcstats.com/fight-details/826b03504b9bad4e,2002-09-27,Caol Uno,Din Thomas,2,15,23,0,0,0,152,2,5,1,3,0,98
http://ufcstats.com/fight-details/826b03504b9bad4e,2002-09-27,Caol Uno,Din Thomas,3,17,28,0,0,0,233,4,9,0,1,0,5
http://ufcstats.com/fight-details/e7183e758f6b8bda,2002-09-27,Matt Lindland,Ivan Salaverry,1,2,9,2,3,0,280,4,5,0,0,0,0
http://ufcstats.com/fight-details/e7183e758f6b8bda,2002-09-27,Matt Lindland,Ivan Salaverry,2,8,13,3,4,0,183,6,15,0,1,0,36
http://ufcstats.com/fight-details/e7183e758f6b8bda,2002-09-27,Matt Lindland,Ivan Salaverry,3,6,41,1,2,0,16,22,50,0,1,0,0
http://ufcstats.com/fight-details/9e6f956caa7b549b,2002-11-22,Tito Ortiz,Ken Shamrock,1,19,30,1,3,0,235,1,7,0,1,0,0
http://ufcstats.com/fight-details/9e6f956caa7b549b,2002-11-22,Tito Ortiz,Ken Shamrock,2,21,39,1,1,0,229,6,18,0,0,0,1
http://ufcstats.com/fight-details/9e6f956caa7b549b,2002-11-22,Tito Ortiz,Ken Shamrock,3,34,57,1,1,0,163,5,19,0,0,0,0
http://ufcstats.com/fight-details/e66eebeff23ceb1e,2002-11-22,Phillip Miller,Mark Weir,1,9,14,1,1,0,281,1,3,0,0,0,4
http://ufcstats.com/fight-details/e66eebeff23ceb1e,2002-11-22,Phillip Miller,Mark Weir,2,1,7,1,1,0,111,18,28,0,0,1,157
http://ufcstats.com/fight-details/63ff2ed92c800ef8,2003-02-28,BJ Penn,Caol Uno,1,21,26,2,3,0,194,9,13,1,1,0,39
http://ufcstats.com/fight-details/63ff2ed92c800ef8,2003-02-28,BJ Penn,Caol Uno,2,11,18,0,1,0,33,20,25,3,3,0,160
http://ufcstats.com/fight-details/63ff2ed92c800ef8,2003-02-28,BJ Penn,Caol Uno,3,6,11,1,1,0,43,17,25,1,1,0,129
http://ufcstats.com/fight-details/63ff2ed92c800ef8,2003-02-28,BJ Penn,Caol Uno,4,14,20,2,2,0,110,10,17,1,1,0,56
http://ufcstats.com/fight-details/63ff2ed92c800ef8,2003-02-28,BJ Penn,Caol Uno,5,15,18,0,1,0,49,8,17,0,1,0,64
http://ufcstats.com/fight-details/795c682c30d66c19,2003-02-28,Matt Lindland,Phil Baroni,1,13,17,3,5,0,270,10,11,0,0,0,6
http://ufcstats.com/fight-details/795c682c30d66c19,2003-02-28,Matt Lindland,Phil Baroni,2,12,29,0,2,0,218,3,11,1,2,0,12
